Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Length
192.168.1.35,172.217.174.74,UDP,51747,443,1292
192.168.1.35,208.95.112.1,TCP,58206,80,54
192.168.1.35,104.17.208.5,TCP,55814,443,66
192.168.1.35,208.95.112.1,TCP,58208,80,66
208.95.112.1,192.168.1.35,TCP,80,58206,54
208.95.112.1,192.168.1.35,TCP,80,58207,571
192.168.1.35,108.157.238.110,TCP,57007,443,66
108.157.238.110,192.168.1.35,TCP,443,57007,66
192.168.1.35,208.95.112.1,TCP,58207,80,54
208.95.112.1,192.168.1.35,TCP,80,58207,54
208.95.112.1,192.168.1.35,TCP,80,58208,58
192.168.1.35,108.157.238.110,TCP,57007,443,54
192.168.1.35,208.95.112.1,TCP,58208,80,54
192.168.1.35,108.157.238.110,TCP,57007,443,1494
192.168.1.35,208.95.112.1,TCP,58208,80,213
208.95.112.1,192.168.1.35,TCP,80,58206,54
208.95.112.1,192.168.1.35,TCP,80,58208,54
192.168.1.35,108.157.238.110,TCP,57007,443,433
108.157.238.110,192.168.1.35,TCP,443,57007,54
108.157.238.110,192.168.1.35,TCP,443,57007,54
108.157.238.110,192.168.1.35,TCP,443,57007,1494
108.157.238.110,192.168.1.35,TCP,443,57007,1494
192.168.1.35,208.95.112.1,TCP,58206,80,54
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,1494
108.157.238.110,192.168.1.35,TCP,443,57007,1494
108.157.238.110,192.168.1.35,TCP,443,57007,192
192.168.1.35,110.235.231.72,UDP,63565,53,72
110.235.231.72,192.168.1.35,UDP,53,63565,148
192.168.1.35,108.157.238.110,TCP,57007,443,54
104.17.208.5,192.168.1.35,TCP,443,55814,66
192.168.1.35,208.95.112.1,TCP,58209,80,66
192.168.1.35,110.235.231.72,UDP,60934,53,80
192.168.1.35,104.17.208.5,TCP,55814,443,54
172.217.174.74,192.168.1.35,UDP,443,51747,82
192.168.1.35,110.235.231.72,UDP,53734,53,80
208.95.112.1,192.168.1.35,TCP,80,58208,567
192.168.1.35,104.17.208.5,TCP,55814,443,1454
192.168.1.35,208.95.112.1,TCP,58208,80,54
192.168.1.35,104.17.208.5,TCP,55814,443,412
192.168.1.35,110.235.231.72,UDP,54558,53,73
192.168.1.35,108.157.238.110,TCP,57007,443,118
192.168.1.35,110.235.231.72,UDP,59234,53,73
192.168.1.35,108.157.238.110,TCP,57007,443,146
192.168.1.35,208.95.112.1,TCP,53444,80,66
192.168.1.35,108.157.238.110,TCP,57007,443,458
108.157.238.110,192.168.1.35,TCP,443,57007,54
108.157.238.110,192.168.1.35,TCP,443,57007,233
108.157.238.110,192.168.1.35,TCP,443,57007,125
108.157.238.110,192.168.1.35,TCP,443,57007,1494
192.168.1.35,110.235.231.72,UDP,58169,53,76
192.168.1.35,108.157.238.110,TCP,57007,443,54
192.168.1.35,110.235.231.72,UDP,60636,53,76
208.95.112.1,192.168.1.35,TCP,80,58207,54
192.168.1.35,108.157.238.110,TCP,57007,443,85
108.157.238.110,192.168.1.35,TCP,443,57007,2934
192.168.1.35,208.95.112.1,TCP,58207,80,54
208.95.112.1,192.168.1.35,TCP,80,58209,58
110.235.231.72,192.168.1.35,UDP,53,53734,144
110.235.231.72,192.168.1.35,UDP,53,60934,153
208.95.112.1,192.168.1.35,TCP,80,58208,54
110.235.231.72,192.168.1.35,UDP,53,60636,154
110.235.231.72,192.168.1.35,UDP,53,54558,149
110.235.231.72,192.168.1.35,UDP,53,58169,149
110.235.231.72,192.168.1.35,UDP,53,59234,180
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,2934
192.168.1.35,208.95.112.1,TCP,58209,80,54
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,2934
192.168.1.35,208.95.112.1,TCP,58209,80,212
208.95.112.1,192.168.1.35,TCP,80,58209,54
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,2934
192.168.1.35,172.217.174.74,UDP,51747,443,1292
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,1494
108.157.238.110,192.168.1.35,TCP,443,57007,1244
192.168.1.35,172.217.174.74,UDP,51747,443,1292
192.168.1.35,108.157.238.110,TCP,57007,443,54
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
192.168.1.35,104.17.208.5,TCP,55814,443,66
192.168.1.35,172.217.174.74,UDP,51747,443,1292
192.168.1.35,108.157.238.110,TCP,57007,443,66
108.157.238.110,192.168.1.35,TCP,443,57007,66
192.168.1.35,172.217.174.74,UDP,51747,443,81
104.17.208.5,192.168.1.35,TCP,443,55814,54
104.17.208.5,192.168.1.35,TCP,443,55814,54
104.17.208.5,192.168.1.35,TCP,443,55814,2958
192.168.1.35,108.157.238.110,TCP,57007,443,54
192.168.1.35,104.17.208.5,TCP,55814,443,54
192.168.1.35,108.157.238.110,TCP,57007,443,1494
192.168.1.35,172.217.174.74,UDP,51747,443,82
104.17.208.5,192.168.1.35,TCP,443,55814,2958
192.168.1.35,108.157.238.110,TCP,57007,443,433
108.157.238.110,192.168.1.35,TCP,443,57007,54
108.157.238.110,192.168.1.35,TCP,443,57007,54
108.157.238.110,192.168.1.35,TCP,443,57007,1494
108.157.238.110,192.168.1.35,TCP,443,57007,1494
192.168.1.35,104.17.208.5,TCP,55814,443,54
104.17.208.5,192.168.1.35,TCP,443,55814,1456
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,1494
108.157.238.110,192.168.1.35,TCP,443,57007,1494
108.157.238.110,192.168.1.35,TCP,443,57007,192
192.168.1.35,104.17.208.5,TCP,55814,443,118
192.168.1.35,108.157.238.110,TCP,57007,443,54
104.17.208.5,192.168.1.35,TCP,443,55814,66
192.168.1.35,104.17.208.5,TCP,55814,443,146
192.168.1.35,104.17.208.5,TCP,55814,443,54
172.217.174.74,192.168.1.35,UDP,443,51747,82
192.168.1.35,104.17.208.5,TCP,55814,443,487
104.17.208.5,192.168.1.35,TCP,443,55814,54
104.17.208.5,192.168.1.35,TCP,443,55814,591
192.168.1.35,104.17.208.5,TCP,55814,443,1454
192.168.1.35,104.17.208.5,TCP,55814,443,85
104.17.208.5,192.168.1.35,TCP,443,55814,770
192.168.1.35,104.17.208.5,TCP,55814,443,412
192.168.1.35,172.217.174.74,UDP,51747,443,79
108.157.238.110,192.168.1.35,TCP,443,57007,54
172.217.174.74,192.168.1.35,UDP,443,51747,212
192.168.1.1,192.168.1.35,ICMP,N/A,N/A,98
192.168.1.35,108.157.238.110,TCP,57007,443,118
192.168.1.35,172.217.174.74,UDP,51747,443,82
192.168.1.35,108.157.238.110,TCP,57007,443,146
192.168.1.35,172.217.174.74,UDP,51747,443,125
192.168.1.35,108.157.238.110,TCP,57007,443,458
108.157.238.110,192.168.1.35,TCP,443,57007,54
108.157.238.110,192.168.1.35,TCP,443,57007,233
108.157.238.110,192.168.1.35,TCP,443,57007,125
108.157.238.110,192.168.1.35,TCP,443,57007,1494
192.168.1.35,172.217.174.74,UDP,51747,443,115
192.168.1.35,108.157.238.110,TCP,57007,443,54
192.168.1.35,172.217.174.74,UDP,51747,443,490
192.168.1.35,108.157.238.110,TCP,57007,443,85
108.157.238.110,192.168.1.35,TCP,443,57007,2934
192.168.1.35,172.217.174.74,UDP,51747,443,494
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,2934
192.168.1.35,104.17.208.5,TCP,55814,443,54
104.17.208.5,192.168.1.35,TCP,443,55814,54
172.217.174.74,192.168.1.35,UDP,443,51747,219
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,2934
192.168.1.35,172.217.174.74,UDP,51747,443,212
172.217.174.74,192.168.1.35,UDP,443,51747,996
172.217.174.74,192.168.1.35,UDP,443,51747,163
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,2934
192.168.1.35,172.217.174.74,UDP,51747,443,75
192.168.1.35,108.157.238.110,TCP,57007,443,54
108.157.238.110,192.168.1.35,TCP,443,57007,1494
108.157.238.110,192.168.1.35,TCP,443,57007,1244
192.168.1.35,172.217.174.74,UDP,51747,443,75
208.95.112.1,192.168.1.35,TCP,80,53444,58
192.168.1.35,108.157.238.110,TCP,57007,443,54
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
172.217.174.74,192.168.1.35,UDP,443,51747,1292
192.168.1.35,208.95.112.1,TCP,53444,80,54
192.168.1.35,172.217.174.74,UDP,51747,443,1292
192.168.1.35,208.95.112.1,TCP,53444,80,212
208.95.112.1,192.168.1.35,TCP,80,58208,54
172.217.174.74,192.168.1.35,UDP,443,51747,65
192.168.1.35,172.217.174.74,UDP,51747,443,81
104.17.208.5,192.168.1.35,TCP,443,55814,54
104.17.208.5,192.168.1.35,TCP,443,55814,54
104.17.208.5,192.168.1.35,TCP,443,55814,2958
192.168.1.35,208.95.112.1,TCP,58208,80,54
208.95.112.1,192.168.1.35,TCP,80,53444,54
208.95.112.1,192.168.1.35,TCP,80,58209,571
192.168.1.35,104.17.208.5,TCP,55814,443,54
192.168.1.35,208.95.112.1,TCP,58209,80,54
192.168.1.35,208.95.112.1,TCP,57008,80,66
208.95.112.1,192.168.1.35,TCP,80,58209,54
172.217.174.74,192.168.1.35,UDP,443,51747,66
172.217.174.74,192.168.1.35,UDP,443,51747,67
172.217.174.74,192.168.1.35,UDP,443,51747,734
172.217.174.74,192.168.1.35,UDP,443,51747,410
172.217.174.74,192.168.1.35,UDP,443,51747,76
172.217.174.74,192.168.1.35,UDP,443,51747,316
172.217.174.74,192.168.1.35,UDP,443,51747,76
172.217.174.74,192.168.1.35,UDP,443,51747,161
192.168.1.35,172.217.174.74,UDP,51747,443,82
104.17.208.5,192.168.1.35,TCP,443,55814,2958
192.168.1.35,172.217.174.74,UDP,51747,443,78
192.168.1.35,104.17.208.5,TCP,55814,443,54
104.17.208.5,192.168.1.35,TCP,443,55814,1456
192.168.1.35,172.217.174.74,UDP,51747,443,73
192.168.1.35,104.17.208.5,TCP,55814,443,118
192.168.1.35,172.217.174.74,UDP,51747,443,73
172.217.174.74,192.168.1.35,UDP,443,51747,66
208.95.112.1,192.168.1.35,TCP,80,53444,571
192.168.1.35,208.95.112.1,TCP,53444,80,54
192.168.1.35,208.95.112.1,TCP,57940,80,66
208.95.112.1,192.168.1.35,TCP,80,53444,54
208.95.112.1,192.168.1.35,TCP,80,58209,54
192.168.1.35,208.95.112.1,TCP,58209,80,54
192.168.1.35,110.235.231.72,UDP,51814,53,77
192.168.1.35,110.235.231.72,UDP,57055,53,77
208.95.112.1,192.168.1.35,TCP,80,57008,58
192.168.1.35,208.95.112.1,TCP,57008,80,54
192.168.1.35,208.95.112.1,TCP,57008,80,212
110.235.231.72,192.168.1.35,UDP,53,51814,150
110.235.231.72,192.168.1.35,UDP,53,57055,141
208.95.112.1,192.168.1.35,TCP,80,57008,54
192.168.1.35,142.250.143.94,UDP,59097,443,1292
192.168.1.35,142.250.143.94,UDP,59097,443,1292
142.250.143.94,192.168.1.35,UDP,443,59097,82
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1262
192.168.1.35,142.250.143.94,UDP,59097,443,1292
192.168.1.35,142.250.143.94,UDP,59097,443,81
192.168.1.35,142.250.143.94,UDP,59097,443,82
192.168.1.35,142.250.143.94,UDP,59097,443,125
192.168.1.35,142.250.143.94,UDP,59097,443,111
192.168.1.35,142.250.143.94,UDP,59097,443,482
192.168.1.35,142.250.143.94,UDP,59097,443,472
192.168.1.35,142.250.143.94,UDP,59097,443,74
142.250.143.94,192.168.1.35,UDP,443,59097,991
142.250.143.94,192.168.1.35,UDP,443,59097,163
142.250.143.94,192.168.1.35,UDP,443,59097,65
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1288
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,142.250.143.94,UDP,59097,443,77
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,142.250.143.94,UDP,59097,443,73
208.95.112.1,192.168.1.35,TCP,80,53444,54
192.168.1.35,208.95.112.1,TCP,53444,80,54
208.95.112.1,192.168.1.35,TCP,80,57940,58
192.168.1.35,208.95.112.1,TCP,57940,80,54
192.168.1.35,208.95.112.1,TCP,57940,80,212
208.95.112.1,192.168.1.35,TCP,80,57940,54
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,142.250.143.94,UDP,59097,443,77
192.168.1.35,142.250.143.94,UDP,59097,443,73
192.168.1.35,142.250.143.94,UDP,59097,443,73
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,165
192.168.1.35,142.250.143.94,UDP,59097,443,73
208.95.112.1,192.168.1.35,TCP,80,57008,571
192.168.1.35,208.95.112.1,TCP,57008,80,54
192.168.1.35,208.95.112.1,TCP,51441,80,66
208.95.112.1,192.168.1.35,TCP,80,57008,54
142.250.143.94,192.168.1.35,UDP,443,59097,66
142.250.143.94,192.168.1.35,UDP,443,59097,66
208.95.112.1,192.168.1.35,TCP,80,57940,571
192.168.1.35,208.95.112.1,TCP,57940,80,54
208.95.112.1,192.168.1.35,TCP,80,57940,54
192.168.1.35,208.95.112.1,TCP,51442,80,66
208.95.112.1,192.168.1.35,TCP,80,57008,54
208.95.112.1,192.168.1.35,TCP,80,51441,58
192.168.1.35,208.95.112.1,TCP,57008,80,54
192.168.1.35,208.95.112.1,TCP,51441,80,54
192.168.1.35,208.95.112.1,TCP,51441,80,212
208.95.112.1,192.168.1.35,TCP,80,51441,54
208.95.112.1,192.168.1.35,TCP,80,57940,54
192.168.1.35,208.95.112.1,TCP,57940,80,54
208.95.112.1,192.168.1.35,TCP,80,51442,58
192.168.1.35,208.95.112.1,TCP,51442,80,54
192.168.1.35,208.95.112.1,TCP,51442,80,212
208.95.112.1,192.168.1.35,TCP,80,51442,54
208.95.112.1,192.168.1.35,TCP,80,51441,571
192.168.1.35,208.95.112.1,TCP,51441,80,54
208.95.112.1,192.168.1.35,TCP,80,51441,54
192.168.1.35,208.95.112.1,TCP,51443,80,66
192.168.1.1,192.168.1.35,ICMP,N/A,N/A,98
208.95.112.1,192.168.1.35,TCP,80,51442,571
192.168.1.35,104.17.208.5,TCP,55814,443,146
192.168.1.35,208.95.112.1,TCP,51442,80,54
192.168.1.35,104.17.208.5,TCP,55814,443,487
104.17.208.5,192.168.1.35,TCP,443,55814,54
104.17.208.5,192.168.1.35,TCP,443,55814,591
192.168.1.35,208.95.112.1,TCP,51444,80,66
208.95.112.1,192.168.1.35,TCP,80,51442,54
208.95.112.1,192.168.1.35,TCP,80,51441,54
192.168.1.35,104.17.208.5,TCP,55814,443,85
104.17.208.5,192.168.1.35,TCP,443,55814,770
192.168.1.35,208.95.112.1,TCP,51441,80,54
208.95.112.1,192.168.1.35,TCP,80,51443,58
192.168.1.35,172.217.174.74,UDP,51747,443,79
108.157.238.110,192.168.1.35,TCP,443,57007,54
172.217.174.74,192.168.1.35,UDP,443,51747,212
192.168.1.1,192.168.1.35,ICMP,N/A,N/A,98
192.168.1.35,208.95.112.1,TCP,51443,80,54
192.168.1.35,172.217.174.74,UDP,51747,443,82
192.168.1.35,208.95.112.1,TCP,51443,80,213
208.95.112.1,192.168.1.35,TCP,80,51443,54
208.95.112.1,192.168.1.35,TCP,80,51442,54
192.168.1.35,172.217.174.74,UDP,51747,443,125
192.168.1.35,208.95.112.1,TCP,51442,80,54
208.95.112.1,192.168.1.35,TCP,80,51444,58
192.168.1.35,172.217.174.74,UDP,51747,443,115
192.168.1.35,208.95.112.1,TCP,51444,80,54
192.168.1.35,172.217.174.74,UDP,51747,443,490
192.168.1.35,208.95.112.1,TCP,51444,80,212
208.95.112.1,192.168.1.35,TCP,80,51444,54
208.95.112.1,192.168.1.35,TCP,80,51443,567
192.168.1.35,172.217.174.74,UDP,51747,443,494
192.168.1.35,208.95.112.1,TCP,51443,80,54
208.95.112.1,192.168.1.35,TCP,80,51443,54
192.168.1.35,104.17.208.5,TCP,55814,443,54
104.17.208.5,192.168.1.35,TCP,443,55814,54
172.217.174.74,192.168.1.35,UDP,443,51747,219
192.168.1.35,208.95.112.1,TCP,51445,80,66
192.168.1.35,172.217.174.74,UDP,51747,443,212
172.217.174.74,192.168.1.35,UDP,443,51747,996
172.217.174.74,192.168.1.35,UDP,443,51747,163
192.168.1.35,13.69.116.107,TCP,58182,443,172
192.168.1.35,172.217.174.74,UDP,51747,443,75
192.168.1.35,13.69.116.107,TCP,58182,443,1494
192.168.1.35,172.217.174.74,UDP,51747,443,75
208.95.112.1,192.168.1.35,TCP,80,53444,58
192.168.1.35,13.69.116.107,TCP,58182,443,1494
192.168.1.35,208.95.112.1,TCP,53444,80,54
192.168.1.35,13.69.116.107,TCP,58182,443,1494
192.168.1.35,208.95.112.1,TCP,53444,80,212
208.95.112.1,192.168.1.35,TCP,80,58208,54
172.217.174.74,192.168.1.35,UDP,443,51747,65
192.168.1.35,13.69.116.107,TCP,58182,443,1494
192.168.1.35,208.95.112.1,TCP,58208,80,54
208.95.112.1,192.168.1.35,TCP,80,53444,54
208.95.112.1,192.168.1.35,TCP,80,58209,571
192.168.1.35,13.69.116.107,TCP,58182,443,1494
192.168.1.35,208.95.112.1,TCP,58209,80,54
192.168.1.35,13.69.116.107,TCP,58182,443,1084
208.95.112.1,192.168.1.35,TCP,80,51444,571
192.168.1.35,208.95.112.1,TCP,57008,80,66
208.95.112.1,192.168.1.35,TCP,80,58209,54
172.217.174.74,192.168.1.35,UDP,443,51747,66
172.217.174.74,192.168.1.35,UDP,443,51747,67
172.217.174.74,192.168.1.35,UDP,443,51747,734
172.217.174.74,192.168.1.35,UDP,443,51747,410
172.217.174.74,192.168.1.35,UDP,443,51747,76
172.217.174.74,192.168.1.35,UDP,443,51747,316
172.217.174.74,192.168.1.35,UDP,443,51747,76
172.217.174.74,192.168.1.35,UDP,443,51747,161
192.168.1.35,208.95.112.1,TCP,51444,80,54
192.168.1.35,172.217.174.74,UDP,51747,443,78
192.168.1.35,208.95.112.1,TCP,51446,80,66
13.69.116.107,192.168.1.35,TCP,443,58182,54
13.69.116.107,192.168.1.35,TCP,443,58182,54
208.95.112.1,192.168.1.35,TCP,80,51444,54
208.95.112.1,192.168.1.35,TCP,80,51445,58
192.168.1.35,172.217.174.74,UDP,51747,443,73
192.168.1.35,208.95.112.1,TCP,51445,80,54
192.168.1.35,172.217.174.74,UDP,51747,443,73
172.217.174.74,192.168.1.35,UDP,443,51747,66
208.95.112.1,192.168.1.35,TCP,80,53444,571
192.168.1.35,208.95.112.1,TCP,51445,80,212
13.69.116.107,192.168.1.35,TCP,443,58182,152
208.95.112.1,192.168.1.35,TCP,80,51443,54
192.168.1.35,208.95.112.1,TCP,53444,80,54
192.168.1.35,208.95.112.1,TCP,51443,80,54
192.168.1.35,208.95.112.1,TCP,57940,80,66
208.95.112.1,192.168.1.35,TCP,80,53444,54
208.95.112.1,192.168.1.35,TCP,80,58209,54
192.168.1.35,13.69.116.107,TCP,58182,443,89
208.95.112.1,192.168.1.35,TCP,80,51445,54
208.95.112.1,192.168.1.35,TCP,80,51446,58
208.95.112.1,192.168.1.35,TCP,80,51444,54
192.168.1.35,208.95.112.1,TCP,58209,80,54
192.168.1.35,208.95.112.1,TCP,51444,80,54
192.168.1.35,110.235.231.72,UDP,51814,53,77
192.168.1.35,208.95.112.1,TCP,51446,80,212
208.95.112.1,192.168.1.35,TCP,80,51445,571
208.95.112.1,192.168.1.35,TCP,80,51446,54
192.168.1.35,110.235.231.72,UDP,57055,53,77
208.95.112.1,192.168.1.35,TCP,80,57008,58
192.168.1.35,208.95.112.1,TCP,51445,80,54
13.69.116.107,192.168.1.35,TCP,443,58182,54
208.95.112.1,192.168.1.35,TCP,80,51445,54
192.168.1.35,208.95.112.1,TCP,57008,80,54
192.168.1.35,208.95.112.1,TCP,51447,80,66
208.95.112.1,192.168.1.35,TCP,80,51445,54
208.95.112.1,192.168.1.35,TCP,80,51446,571
192.168.1.35,208.95.112.1,TCP,57008,80,212
110.235.231.72,192.168.1.35,UDP,53,51814,150
110.235.231.72,192.168.1.35,UDP,53,57055,141
208.95.112.1,192.168.1.35,TCP,80,57008,54
192.168.1.35,208.95.112.1,TCP,51445,80,54
192.168.1.35,142.250.143.94,UDP,59097,443,1292
192.168.1.35,208.95.112.1,TCP,51446,80,54
192.168.1.35,142.250.143.94,UDP,59097,443,1292
142.250.143.94,192.168.1.35,UDP,443,59097,82
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1262
192.168.1.35,208.95.112.1,TCP,51448,80,66
208.95.112.1,192.168.1.35,TCP,80,51446,54
208.95.112.1,192.168.1.35,TCP,80,51447,58
192.168.1.35,142.250.143.94,UDP,59097,443,1292
192.168.1.35,208.95.112.1,TCP,51447,80,54
192.168.1.35,142.250.143.94,UDP,59097,443,81
192.168.1.35,208.95.112.1,TCP,51447,80,212
208.95.112.1,192.168.1.35,TCP,80,51447,54
208.95.112.1,192.168.1.35,TCP,80,51447,54
208.95.112.1,192.168.1.35,TCP,80,51448,58
208.95.112.1,192.168.1.35,TCP,80,51446,54
192.168.1.35,142.250.143.94,UDP,59097,443,82
192.168.1.35,208.95.112.1,TCP,51446,80,54
192.168.1.35,142.250.143.94,UDP,59097,443,125
192.168.1.35,208.95.112.1,TCP,51448,80,212
208.95.112.1,192.168.1.35,TCP,80,51448,54
208.95.112.1,192.168.1.35,TCP,80,51447,571
192.168.1.35,142.250.143.94,UDP,59097,443,111
192.168.1.35,208.95.112.1,TCP,51447,80,54
208.95.112.1,192.168.1.35,TCP,80,51447,54
192.168.1.35,142.250.143.94,UDP,59097,443,482
192.168.1.35,208.95.112.1,TCP,51449,80,66
208.95.112.1,192.168.1.35,TCP,80,51448,571
192.168.1.35,142.250.143.94,UDP,59097,443,472
192.168.1.35,208.95.112.1,TCP,51448,80,54
208.95.112.1,192.168.1.35,TCP,80,51447,54
208.95.112.1,192.168.1.35,TCP,80,51448,54
192.168.1.35,142.250.143.94,UDP,59097,443,74
142.250.143.94,192.168.1.35,UDP,443,59097,991
142.250.143.94,192.168.1.35,UDP,443,59097,163
142.250.143.94,192.168.1.35,UDP,443,59097,65
192.168.1.35,208.95.112.1,TCP,51447,80,54
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1288
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,208.95.112.1,TCP,51450,80,66
208.95.112.1,192.168.1.35,TCP,80,51449,58
192.168.1.35,142.250.143.94,UDP,59097,443,77
192.168.1.35,208.95.112.1,TCP,51449,80,54
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,208.95.112.1,TCP,51449,80,213
208.95.112.1,192.168.1.35,TCP,80,51449,54
208.95.112.1,192.168.1.35,TCP,80,51448,54
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,208.95.112.1,TCP,51448,80,54
208.95.112.1,192.168.1.35,TCP,80,51450,58
208.95.112.1,192.168.1.35,TCP,80,51449,567
192.168.1.35,142.250.143.94,UDP,59097,443,73
208.95.112.1,192.168.1.35,TCP,80,53444,54
192.168.1.35,208.95.112.1,TCP,51450,80,54
192.168.1.35,208.95.112.1,TCP,53444,80,54
208.95.112.1,192.168.1.35,TCP,80,57940,58
192.168.1.35,208.95.112.1,TCP,51450,80,212
192.168.1.35,208.95.112.1,TCP,57940,80,54
192.168.1.35,208.95.112.1,TCP,51449,80,54
192.168.1.35,208.95.112.1,TCP,57940,80,212
208.95.112.1,192.168.1.35,TCP,80,57940,54
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,208.95.112.1,TCP,51451,80,66
208.95.112.1,192.168.1.35,TCP,80,51449,54
208.95.112.1,192.168.1.35,TCP,80,51450,54
208.95.112.1,192.168.1.35,TCP,80,51449,54
192.168.1.35,142.250.143.94,UDP,59097,443,73
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
142.250.143.94,192.168.1.35,UDP,443,59097,1292
192.168.1.35,208.95.112.1,TCP,51449,80,54
208.95.112.1,192.168.1.35,TCP,80,51451,58
192.168.1.35,142.250.143.94,UDP,59097,443,77
192.168.1.35,208.95.112.1,TCP,51451,80,54
192.168.1.35,142.250.143.94,UDP,59097,443,73
192.168.1.35,208.95.112.1,TCP,51451,80,213
208.95.112.1,192.168.1.35,TCP,80,51451,54
208.95.112.1,192.168.1.35,TCP,80,51450,571
192.168.1.35,142.250.143.94,UDP,59097,443,73
